,FIPS,Census Tract,Pop Density,Income,Age,Household Size,Total Pop,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,OBESITY_CrudePrev,label
835,36047057600,57600.0,48973.07,67232.0,42.9,2.91,2999.0,10.3,38.4,16.1,1.0
836,36047057800,57800.0,50105.61,40962.0,39.2,2.98,3332.0,11.0,38.6,20.1,1.0
837,36047057900,57900.0,3702.887,60833.0,35.9,2.17,1071.0,6.8,28.9,20.2,5.0
838,36047058000,58000.0,62986.07,36890.0,36.4,2.96,3858.0,10.4,37.8,17.4,1.0
839,36047058200,58200.0,47299.42,40592.0,33.5,2.96,2950.0,10.8,38.4,19.6,0.0
840,36047058400,58400.0,42271.14,56343.0,37.4,2.17,3072.0,8.7,36.6,18.1,1.0
841,36047058600,58600.0,43482.07,60781.0,37.1,3.39,2744.0,12.7,40.1,16.2,1.0
842,36047058800,58800.0,60023.97,68438.0,41.5,2.59,3699.0,9.0,36.9,18.5,1.0
843,36047058900,58900.0,11116.77,81202.0,36.0,2.3,1820.0,5.2,28.6,17.7,1.0
844,36047059000,59000.0,30886.5,55104.0,34.7,2.91,1890.0,10.3,36.2,18.0,1.0
845,36047059100,59100.0,52270.29,88222.0,33.4,2.08,3877.0,5.2,28.4,17.8,1.0
846,36047059200,59200.0,51987.3,55485.0,44.6,2.58,4402.0,9.4,37.8,16.9,1.0
847,36047059300,59300.0,28534.38,66020.0,34.1,2.36,2071.0,5.4,27.8,18.8,1.0
848,36047059401,59401.0,49525.4,51007.0,42.4,2.57,8043.0,10.6,38.8,18.2,1.0
849,36047059402,59402.0,41804.7,69926.0,49.6,2.52,5205.0,8.0,36.8,17.0,1.0
850,36047059600,59600.0,37798.46,60278.0,50.9,2.28,2526.0,9.0,38.9,17.8,1.0
851,36047059800,59800.0,46283.21,70703.0,37.9,2.85,3560.0,8.9,36.1,20.5,1.0
852,36047060000,60000.0,37485.38,53359.0,41.5,2.37,6367.0,8.5,36.4,19.1,1.0
853,36047060600,60600.0,37734.48,43452.0,45.0,2.31,2610.0,10.7,39.8,20.1,1.0
854,36047060800,60800.0,20316.31,41310.0,40.6,2.08,3156.0,8.6,36.2,19.0,1.0
855,36047061002,61002.0,48062.88,63854.0,45.9,2.14,4213.0,7.8,37.1,18.0,1.0
856,36047061003,61003.0,63585.34,42279.0,32.9,3.62,1940.0,10.2,34.8,21.4,1.0
857,36047061004,61004.0,70448.82,23185.0,48.5,2.1,6113.0,12.0,42.1,21.6,1.0
858,36047061200,61200.0,11484.29,66094.0,51.6,2.53,879.0,8.6,37.9,19.2,1.0
859,36047061600,61600.0,5646.639,70667.0,55.3,2.5,1583.0,10.0,40.6,17.7,3.0
860,36047062000,62000.0,15617.18,116016.0,44.3,2.86,1927.0,7.7,36.7,17.5,3.0
861,36047062200,62200.0,32133.72,62344.0,51.4,2.0,3070.0,9.4,38.0,19.4,1.0
862,36047062600,62600.0,24038.58,39831.0,38.5,2.66,2953.0,10.0,37.9,19.7,3.0
863,36047062800,62800.0,16707.48,71265.0,44.0,2.67,4934.0,8.1,36.2,20.0,1.0
864,36047063200,63200.0,36301.03,75417.0,47.2,2.56,1646.0,9.4,39.3,18.2,3.0
865,36047063600,63600.0,32442.25,94063.0,43.2,2.91,1432.0,8.1,36.4,18.5,3.0
866,36047063800,63800.0,30588.21,81667.0,52.3,2.58,1644.0,8.4,37.3,17.8,3.0
867,36047064000,64000.0,30103.97,112765.0,34.0,3.21,1783.0,8.6,36.9,19.0,0.0
868,36047064200,64200.0,26002.35,60682.0,36.9,2.72,2360.0,8.1,35.7,18.8,0.0
869,36047064400,64400.0,37758.45,86979.0,30.5,3.44,2906.0,7.9,34.1,19.3,0.0
870,36047064600,64600.0,35667.14,94271.0,30.7,3.46,2281.0,6.7,31.9,18.0,0.0
871,36047064800,64800.0,36066.54,72143.0,35.5,3.29,2110.0,8.1,33.6,20.4,0.0
872,36047065000,65000.0,20800.55,53600.0,44.5,2.74,1335.0,10.1,34.8,21.9,3.0
873,36047065200,65200.0,16677.27,86250.0,47.7,2.33,1125.0,7.7,35.0,17.7,3.0
874,36047065400,65400.0,30152.12,95400.0,43.9,2.97,1764.0,7.4,35.1,18.3,3.0
875,36047065600,65600.0,30912.29,81827.0,38.4,2.93,1833.0,7.2,34.9,18.3,3.0
876,36047065800,65800.0,32745.32,78882.0,43.8,2.64,1939.0,7.2,34.9,17.3,3.0
877,36047066000,66000.0,37443.4,97935.0,41.3,3.2,2202.0,7.8,36.1,18.1,3.0
878,36047066200,66200.0,18877.01,76016.0,44.8,2.76,1687.0,8.7,36.8,18.7,0.0
880,36047067000,67000.0,36051.85,76250.0,40.5,2.96,2899.0,10.5,33.8,25.0,0.0
881,36047067200,67200.0,25329.52,68090.0,39.3,3.8,1704.0,11.7,33.5,27.7,3.0
882,36047067400,67400.0,27924.55,71652.0,43.6,3.14,2040.0,10.6,33.0,25.2,3.0
883,36047067600,67600.0,35539.11,82872.0,37.9,3.44,2132.0,11.7,33.7,26.4,1.0
884,36047067800,67800.0,38595.38,85234.0,44.0,2.79,2477.0,10.9,32.4,26.0,3.0
885,36047068000,68000.0,32394.21,70938.0,36.0,3.56,2112.0,11.8,34.5,26.8,3.0
886,36047068200,68200.0,39689.52,92632.0,37.9,3.53,3099.0,9.7,32.6,23.9,1.0
887,36047068600,68600.0,30256.13,51694.0,43.8,2.45,1729.0,10.3,37.7,21.0,0.0
888,36047068800,68800.0,27003.8,88125.0,44.5,2.76,1636.0,10.8,35.6,24.1,0.0
889,36047069000,69000.0,28474.25,79139.0,38.2,3.12,1901.0,9.7,32.6,23.5,0.0
890,36047069200,69200.0,40964.5,101250.0,33.3,3.55,2882.0,10.4,31.9,25.6,3.0
891,36047069601,69601.0,22446.57,55762.0,36.6,2.6,3960.0,10.1,35.2,23.9,3.0
892,36047069602,69602.0,23778.41,86362.0,40.8,2.87,6318.0,8.4,34.3,21.0,0.0
893,36047069800,69800.0,7346.727,77500.0,43.5,2.97,1419.0,8.4,36.7,19.1,1.0
894,36047070000,70000.0,22539.71,55380.0,39.1,2.61,1757.0,8.7,37.6,19.8,3.0
895,36047070201,70201.0,15107.19,72750.0,41.8,2.69,6265.0,8.6,37.6,19.2,0.0
898,36047070600,70600.0,4061.902,88837.0,45.7,2.66,2588.0,7.5,36.0,18.0,3.0
899,36047072000,72000.0,35716.52,64659.0,35.0,3.43,2182.0,10.4,30.5,27.0,3.0
900,36047072200,72200.0,29487.3,65305.0,39.8,2.95,2928.0,13.5,34.4,28.4,3.0
901,36047072400,72400.0,27288.99,76500.0,41.4,3.3,2025.0,12.3,33.0,27.4,3.0
902,36047072600,72600.0,20321.35,82024.0,42.0,3.14,2159.0,11.4,32.2,26.5,3.0
903,36047072800,72800.0,50163.08,61481.0,40.3,2.84,4107.0,12.1,33.8,26.5,3.0
904,36047073000,73000.0,35136.99,89219.0,37.8,3.35,2510.0,12.3,34.2,26.8,3.0
905,36047073200,73200.0,42612.17,73580.0,41.2,3.29,2633.0,11.8,32.6,27.0,3.0
906,36047073400,73400.0,38000.09,83542.0,39.9,3.45,2217.0,11.0,31.8,25.6,3.0
907,36047073600,73600.0,52929.35,60353.0,40.1,2.94,3638.0,12.0,33.6,27.0,3.0
908,36047073800,73800.0,50328.49,53571.0,32.3,2.87,3509.0,10.7,33.4,25.3,0.0
909,36047074000,74000.0,66221.83,58646.0,30.0,3.93,4152.0,12.0,32.8,27.3,3.0
910,36047074200,74200.0,51866.02,77870.0,33.3,3.69,3491.0,10.2,32.2,24.9,0.0
911,36047074400,74400.0,41847.93,103611.0,24.3,4.2,2748.0,6.4,31.0,19.1,0.0
912,36047074600,74600.0,30291.73,85186.0,31.1,3.39,2363.0,8.8,33.7,20.9,0.0
913,36047074800,74800.0,27330.36,72250.0,30.8,2.95,1863.0,9.3,34.6,22.4,0.0
914,36047075000,75000.0,42220.6,52731.0,33.0,3.07,2827.0,8.1,33.7,21.1,3.0
915,36047075200,75200.0,13847.64,125750.0,46.1,3.13,926.0,7.5,36.4,17.1,0.0
916,36047075400,75400.0,23427.66,117885.0,36.0,3.48,1569.0,8.1,36.2,19.4,0.0
917,36047075600,75600.0,31683.5,83026.0,34.4,3.12,2123.0,7.8,34.6,18.9,0.0
918,36047075800,75800.0,22271.14,84318.0,49.2,2.87,1765.0,7.9,36.7,17.6,0.0
919,36047076000,76000.0,42162.79,42955.0,29.9,2.78,2956.0,8.8,36.9,19.3,0.0
920,36047076200,76200.0,65024.13,44250.0,33.3,2.91,4721.0,10.8,37.5,21.6,0.0
921,36047076400,76400.0,61292.39,54636.0,35.7,2.76,3824.0,12.1,34.2,27.2,3.0
922,36047076600,76600.0,75054.39,59653.0,35.5,3.2,2393.0,11.6,32.0,28.1,3.0
923,36047076800,76800.0,28157.33,42500.0,30.8,2.91,3298.0,9.4,36.5,20.0,0.0
924,36047077000,77000.0,52074.49,48611.0,28.6,3.11,3283.0,12.6,33.2,28.8,3.0
925,36047077200,77200.0,20517.08,60518.0,33.2,2.59,3203.0,10.0,32.8,23.8,0.0
926,36047077400,77400.0,58753.42,57022.0,33.3,2.86,3352.0,11.5,33.2,27.2,0.0
927,36047077600,77600.0,52300.97,57000.0,41.5,2.2,3767.0,12.3,33.6,26.9,3.0
928,36047078000,78000.0,39558.02,84159.0,39.7,3.4,2513.0,11.6,32.3,26.2,3.0
929,36047078200,78200.0,78790.39,56618.0,35.6,3.17,5120.0,13.9,33.9,30.6,3.0
930,36047078400,78400.0,41163.96,79000.0,41.4,3.29,2661.0,11.9,32.8,26.4,3.0
931,36047078600,78600.0,75607.05,45114.0,38.3,2.78,4994.0,14.1,34.9,29.9,3.0
932,36047078800,78800.0,51335.2,33301.0,36.5,2.7,3114.0,15.1,34.9,32.6,6.0
933,36047079000,79000.0,72949.04,41443.0,38.2,2.93,5154.0,13.5,33.6,30.0,3.0
934,36047079200,79200.0,47391.46,36982.0,33.6,2.9,3965.0,14.3,34.0,32.4,6.0
935,36047079400,79400.0,22195.13,36237.0,37.0,2.96,1904.0,13.8,33.5,31.5,3.0
936,36047079601,79601.0,108433.3,53289.0,35.0,2.42,4622.0,10.9,31.0,26.8,4.0
937,36047079602,79602.0,93435.57,40000.0,34.1,2.74,4870.0,14.1,34.4,31.3,6.0
938,36047079801,79801.0,63671.2,71272.0,37.1,2.37,3188.0,11.2,32.1,25.7,6.0
939,36047079802,79802.0,141488.5,60696.0,35.4,2.54,5811.0,11.0,31.1,27.2,4.0
940,36047080000,80000.0,55027.13,67981.0,40.6,2.8,3690.0,13.0,34.2,27.9,3.0
941,36047080200,80200.0,71389.9,45030.0,34.8,2.58,5106.0,14.0,34.4,30.5,6.0
942,36047080400,80400.0,43308.19,32899.0,35.5,2.39,3173.0,13.9,33.7,30.9,3.0
943,36047080600,80600.0,64243.93,39536.0,25.8,3.38,4125.0,12.2,32.3,28.8,0.0
944,36047080800,80800.0,10630.8,9740.0,61.7,1.38,1321.0,33.3,51.8,38.5,3.0
945,36047081000,81000.0,35641.16,43229.0,31.9,2.58,2235.0,13.4,33.5,29.3,0.0
946,36047081400,81400.0,44319.61,40705.0,39.7,2.75,2912.0,15.0,35.5,30.8,3.0
947,36047081600,81600.0,37875.19,41071.0,38.4,2.77,2627.0,14.4,35.0,30.2,3.0
948,36047081800,81800.0,74607.42,47378.0,32.4,2.68,4549.0,13.8,33.6,30.3,3.0
949,36047082000,82000.0,85385.95,36921.0,31.9,2.69,4899.0,13.9,34.0,31.2,3.0
950,36047082200,82200.0,114037.5,41118.0,35.4,2.57,7479.0,15.3,35.7,31.3,6.0
951,36047082400,82400.0,52695.38,43155.0,31.9,2.85,4361.0,14.3,34.1,31.8,3.0
952,36047082600,82600.0,66098.73,44063.0,38.0,2.6,5081.0,14.5,34.5,31.0,3.0
953,36047082800,82800.0,68355.08,49632.0,32.8,3.21,4135.0,13.1,33.3,29.7,6.0
954,36047083000,83000.0,82082.28,50606.0,34.6,2.86,6395.0,11.6,31.2,28.6,3.0
955,36047083200,83200.0,42920.61,63708.0,40.3,3.19,2412.0,13.0,33.6,28.4,3.0
956,36047083400,83400.0,31328.01,56726.0,44.4,2.75,1524.0,13.9,35.0,28.8,3.0
957,36047083600,83600.0,26236.13,67454.0,42.6,2.83,2109.0,13.1,33.9,28.5,3.0
958,36047083800,83800.0,36287.95,53438.0,43.8,2.95,2339.0,12.7,33.7,27.3,3.0
959,36047084000,84000.0,37648.85,51534.0,36.9,3.01,2472.0,14.4,35.8,28.5,3.0
960,36047084600,84600.0,27528.25,53594.0,42.8,2.57,1770.0,15.6,36.3,30.5,3.0
961,36047084800,84800.0,28084.48,54120.0,43.5,2.7,1491.0,15.3,35.7,30.2,3.0
962,36047085000,85000.0,28225.82,70208.0,38.6,3.37,1576.0,13.9,34.9,28.9,3.0
964,36047085400,85400.0,41077.71,47763.0,36.5,2.85,2042.0,13.5,33.7,29.7,3.0
965,36047085600,85600.0,51817.39,49657.0,43.2,2.2,3174.0,12.2,32.3,28.1,3.0
966,36047085800,85800.0,49520.87,52344.0,37.6,3.02,2552.0,14.7,34.9,30.7,3.0
967,36047086000,86000.0,55188.73,51333.0,40.1,2.98,3710.0,14.9,35.0,31.7,3.0
968,36047086200,86200.0,53593.48,48750.0,33.6,2.82,2900.0,13.4,33.4,29.9,3.0
969,36047086400,86400.0,38448.68,41538.0,40.3,3.06,2239.0,13.9,34.1,29.8,3.0
970,36047086600,86600.0,49525.21,45451.0,38.5,2.47,2993.0,14.2,34.6,30.1,3.0
971,36047086800,86800.0,50677.9,57850.0,38.9,2.83,3416.0,14.9,34.9,31.7,3.0
972,36047087000,87000.0,54637.94,35938.0,38.2,2.74,3285.0,15.6,35.6,32.1,3.0
973,36047087200,87200.0,50250.03,40965.0,36.3,2.5,2856.0,15.2,35.5,30.7,3.0
974,36047087401,87401.0,65267.32,29656.0,41.3,2.46,3291.0,18.6,39.2,33.2,0.0
975,36047087600,87600.0,27554.81,31712.0,41.4,2.23,1513.0,14.9,35.7,30.3,0.0
976,36047087800,87800.0,45466.0,36693.0,46.4,2.19,2658.0,18.2,38.7,32.7,3.0
977,36047088000,88000.0,40820.07,50302.0,35.5,2.5,2876.0,15.8,36.2,30.8,3.0
978,36047088200,88200.0,86043.99,48043.0,37.8,2.55,6750.0,13.5,33.3,30.1,3.0
979,36047088400,88400.0,82245.71,43099.0,33.5,2.95,5305.0,14.8,34.1,33.4,3.0
980,36047088600,88600.0,64460.04,37359.0,37.2,2.39,4473.0,14.9,34.7,32.4,3.0
981,36047088800,88800.0,53086.97,45131.0,36.7,2.95,4125.0,14.2,34.2,31.3,3.0
982,36047089000,89000.0,66413.69,29082.0,41.6,2.38,6370.0,17.7,37.5,35.1,3.0
983,36047089200,89200.0,54145.79,20528.0,37.6,2.47,3756.0,15.0,34.3,34.6,3.0
984,36047089400,89400.0,57058.99,41269.0,30.3,3.06,3794.0,14.1,33.6,31.9,3.0
985,36047089600,89600.0,60324.84,37168.0,34.9,2.29,3471.0,13.5,33.2,31.1,3.0
986,36047089800,89800.0,28121.95,40000.0,37.7,2.72,1676.0,13.3,32.8,31.5,3.0
987,36047090000,90000.0,55567.59,25049.0,27.8,2.64,5283.0,15.0,34.4,34.2,3.0
988,36047090200,90200.0,45381.88,41250.0,36.4,2.73,3339.0,15.8,36.0,33.2,3.0
989,36047090600,90600.0,53127.35,14500.0,31.1,2.54,4017.0,16.6,36.5,35.2,3.0
990,36047090800,90800.0,54639.73,12052.0,31.4,2.47,6254.0,17.3,37.2,36.8,3.0
991,36047091000,91000.0,63519.85,11014.0,35.1,2.22,5201.0,23.3,43.3,38.1,3.0
992,36047091200,91200.0,107169.6,21747.0,25.6,2.92,6920.0,17.8,37.8,36.1,3.0
993,36047091600,91600.0,50468.97,32610.0,31.4,2.52,4202.0,14.7,34.3,33.5,3.0
994,36047091800,91800.0,34087.24,30326.0,35.5,2.69,2759.0,15.9,36.7,32.1,3.0
995,36047092000,92000.0,35265.05,39570.0,34.9,2.65,3229.0,14.9,34.5,32.7,3.0
996,36047092200,92200.0,46683.08,39934.0,40.7,2.18,2909.0,16.5,37.3,31.2,3.0
997,36047092400,92400.0,34102.75,36500.0,32.4,2.98,3314.0,13.9,33.5,32.1,3.0
998,36047092800,92800.0,49207.12,51306.0,42.6,2.58,2987.0,12.5,32.6,27.8,3.0
999,36047093000,93000.0,36657.13,58914.0,41.9,2.75,2749.0,14.0,34.5,29.4,3.0
1000,36047093200,93200.0,11599.88,86563.0,45.5,2.8,1256.0,13.8,35.1,28.0,3.0
1001,36047093400,93400.0,34866.54,48941.0,46.5,2.39,2393.0,14.5,35.4,29.1,3.0
1002,36047093600,93600.0,29222.07,72813.0,38.9,2.89,1863.0,13.0,33.8,27.5,3.0
1003,36047093800,93800.0,45732.98,38631.0,35.4,2.66,2315.0,15.4,35.3,32.1,3.0
1004,36047094401,94401.0,27348.45,71591.0,41.5,3.26,3896.0,13.7,34.2,29.1,3.0
1005,36047094402,94402.0,70221.76,17000.0,31.2,2.31,2897.0,16.3,37.1,33.4,3.0
1006,36047094600,94600.0,16655.69,58026.0,42.3,2.67,1812.0,14.8,35.7,29.7,3.0
1007,36047095000,95000.0,34740.71,73472.0,42.1,3.25,3252.0,12.9,33.1,29.8,3.0
1008,36047095400,95400.0,49794.43,65500.0,39.2,3.13,4557.0,12.7,33.0,29.2,3.0
1009,36047095600,95600.0,51334.92,63456.0,31.0,3.54,4709.0,12.1,32.4,28.6,3.0
1010,36047095800,95800.0,42213.71,62671.0,43.2,3.04,3820.0,12.5,33.0,29.2,3.0
1012,36047096200,96200.0,29717.62,70298.0,31.4,3.75,2055.0,12.0,32.3,29.1,3.0
1013,36047096400,96400.0,27501.42,58542.0,39.4,2.69,1875.0,11.5,32.2,28.0,3.0
1014,36047096600,96600.0,34945.56,63472.0,31.9,3.26,2445.0,12.4,33.7,28.7,3.0
1015,36047096800,96800.0,26296.32,62308.0,32.6,3.5,1513.0,11.4,32.7,27.1,3.0
1016,36047097000,97000.0,40026.37,76094.0,35.9,3.38,2526.0,11.3,32.3,27.8,3.0
1017,36047097400,97400.0,30451.85,60417.0,40.8,3.12,2967.0,14.8,36.4,30.3,3.0
1018,36047098200,98200.0,31778.3,23279.0,30.8,2.53,4241.0,16.4,36.7,34.1,3.0
1019,36047098400,98400.0,49196.02,67961.0,38.1,3.3,2143.0,12.1,32.2,28.5,3.0
1020,36047098600,98600.0,51593.52,66845.0,40.2,3.06,3107.0,12.1,32.2,28.2,3.0
1021,36047098800,98800.0,52506.35,65921.0,37.0,2.89,3283.0,14.4,36.4,27.9,3.0
1022,36047099000,99000.0,28063.83,88824.0,34.6,3.62,1774.0,11.8,33.0,27.3,3.0
1023,36047099200,99200.0,39869.06,67411.0,36.7,3.29,2072.0,12.3,33.4,28.1,3.0
1024,36047099400,99400.0,27363.33,65489.0,39.4,2.73,1838.0,11.1,31.3,28.1,3.0
1025,36047099600,99600.0,57686.36,69444.0,34.5,3.48,4225.0,12.0,32.7,28.5,3.0
1026,36047099800,99800.0,20739.25,71829.0,38.0,2.79,3361.0,11.6,32.1,28.2,3.0
1027,36047100400,100400.0,56623.01,68700.0,34.9,2.91,2887.0,11.5,31.9,28.1,3.0
1028,36047100600,100600.0,45732.91,78304.0,36.3,3.08,2686.0,11.1,31.8,27.3,3.0
1029,36047100800,100800.0,38824.25,62794.0,34.1,3.21,2232.0,12.5,33.9,28.5,3.0
1030,36047101000,101000.0,34418.7,59386.0,33.8,3.23,2277.0,10.0,31.0,25.3,3.0
1031,36047101200,101200.0,36426.52,54375.0,36.7,2.89,2261.0,11.1,32.7,26.1,3.0
1032,36047101400,101400.0,36538.03,60625.0,44.8,2.81,2186.0,12.2,33.5,27.4,3.0
1033,36047101600,101600.0,39396.54,98821.0,43.3,3.38,1710.0,10.2,30.7,25.6,3.0
1034,36047101800,101800.0,16127.81,71650.0,44.1,2.18,1767.0,10.5,31.3,26.2,3.0
1035,36047102000,102000.0,35804.84,96000.0,35.2,3.56,2171.0,11.9,33.1,27.3,3.0
1036,36047102200,102200.0,33255.75,63000.0,39.8,2.91,2091.0,11.7,33.3,26.9,3.0
1037,36047102400,102400.0,39865.46,83641.0,36.6,3.38,2203.0,9.8,31.0,24.4,3.0
1038,36047102600,102600.0,46647.22,72589.0,40.0,2.78,2448.0,10.9,31.1,26.9,3.0
1039,36047102800,102800.0,4491.674,73000.0,35.4,3.46,1767.0,10.3,30.5,26.4,3.0
1040,36047103400,103400.0,15231.72,23133.0,30.7,2.3,3918.0,15.8,37.1,32.9,3.0
1041,36047105801,105801.0,36599.1,20305.0,50.9,1.75,5913.0,16.6,41.6,27.9,3.0
1042,36047105804,105804.0,21772.29,28663.0,44.5,2.12,6475.0,17.1,41.6,28.7,3.0
1043,36047107000,107000.0,1009.697,80663.0,34.8,2.36,1348.0,11.6,32.0,27.5,1.0
1044,36047107800,107800.0,21864.08,63563.0,48.6,2.29,4276.0,13.9,35.2,28.4,3.0
1045,36047109800,109800.0,6838.9,46701.0,29.3,3.31,2256.0,12.0,31.3,30.8,3.0
1046,36047110400,110400.0,17072.13,45278.0,33.9,2.95,4906.0,14.2,34.4,31.1,3.0
1047,36047110600,110600.0,64865.91,22321.0,27.3,2.59,4284.0,15.7,35.8,33.6,3.0
1048,36047111000,111000.0,71463.02,16449.0,30.7,2.34,3400.0,19.9,39.9,37.0,3.0
1049,36047111600,111600.0,19882.24,37917.0,28.3,3.41,3836.0,18.7,38.9,34.3,3.0
1050,36047111800,111800.0,49355.45,35313.0,34.2,2.96,3093.0,14.6,34.4,33.4,3.0
1051,36047112000,112000.0,45945.29,25669.0,34.0,2.87,3069.0,17.7,38.4,34.6,3.0
1052,36047112200,112200.0,60805.71,29699.0,34.3,3.21,3810.0,15.4,35.7,33.3,3.0
1053,36047112400,112400.0,46018.6,44489.0,32.7,2.69,3160.0,12.9,32.4,30.9,3.0
1054,36047112600,112600.0,55350.43,41097.0,32.2,2.76,3601.0,14.1,34.2,32.3,3.0
1055,36047112800,112800.0,51857.97,38987.0,31.5,2.68,3688.0,14.5,34.4,32.4,3.0
1056,36047113000,113000.0,56040.33,28164.0,29.0,2.93,4194.0,15.6,35.2,34.6,3.0
1057,36047113200,113200.0,25597.18,50952.0,31.9,2.99,1939.0,12.5,32.8,28.9,3.0
1058,36047113400,113400.0,53717.52,19191.0,27.8,2.88,3182.0,14.2,33.9,33.8,3.0
1059,36047114201,114201.0,16074.54,36272.0,32.7,3.53,1860.0,14.3,36.9,28.4,6.0
1060,36047114202,114202.0,65703.65,49662.0,33.7,3.21,2848.0,12.6,34.1,28.4,3.0
1061,36047114400,114400.0,12916.44,21824.0,32.8,2.7,2144.0,15.9,36.1,34.4,3.0
1062,36047114600,114600.0,55261.36,42308.0,33.9,3.41,3416.0,14.3,36.5,29.4,6.0
1063,36047115000,115000.0,45762.28,40227.0,27.5,3.16,2796.0,13.1,33.7,30.6,3.0
1064,36047115200,115200.0,45942.45,36176.0,31.1,2.95,2947.0,14.4,34.5,32.0,6.0
1065,36047115600,115600.0,66020.7,15433.0,26.9,2.58,4075.0,15.9,36.1,33.7,3.0
1066,36047115800,115800.0,47026.58,47230.0,35.5,2.97,2814.0,14.3,35.0,30.8,3.0
1067,36047116000,116000.0,34740.95,28750.0,38.2,2.27,2031.0,15.2,35.8,32.0,3.0
1068,36047116200,116200.0,42050.36,43359.0,34.7,3.02,2329.0,13.7,34.0,30.1,6.0
1069,36047116400,116400.0,42979.84,50060.0,35.1,3.16,3013.0,16.0,36.6,32.9,6.0
1070,36047116600,116600.0,48373.79,39821.0,29.3,3.23,2977.0,13.4,33.7,31.5,6.0
1071,36047116800,116800.0,25170.14,36750.0,33.9,2.51,1399.0,11.9,33.3,28.6,3.0
1072,36047117000,117000.0,30023.14,36813.0,26.7,3.56,1783.0,13.7,36.1,29.1,6.0
1073,36047117201,117201.0,47629.61,55594.0,33.2,3.25,2375.0,12.1,34.5,27.2,6.0
1074,36047117202,117202.0,50101.73,51157.0,36.5,2.82,2937.0,10.8,32.9,25.4,3.0
1075,36047117400,117400.0,54158.09,51891.0,28.1,4.0,4451.0,11.7,33.9,26.8,3.0
1076,36047117601,117601.0,54364.66,46389.0,30.1,3.64,3198.0,12.1,34.6,27.4,3.0
1077,36047117602,117602.0,53277.04,40020.0,33.5,3.09,2958.0,13.2,36.1,28.1,6.0
1078,36047117800,117800.0,31905.57,45536.0,36.0,3.33,1732.0,13.2,36.9,25.7,6.0
1080,36047118201,118201.0,60698.84,45147.0,30.8,3.4,2962.0,11.0,33.3,25.8,3.0
1081,36047118202,118202.0,63872.14,50962.0,32.2,3.25,3066.0,12.0,34.7,26.6,3.0
1082,36047118400,118400.0,69064.16,51019.0,30.7,3.76,5465.0,12.0,35.1,25.8,3.0
1083,36047118600,118600.0,48303.7,41711.0,32.8,3.43,2453.0,13.7,36.7,27.3,1.0
1084,36047118800,118800.0,68725.13,39773.0,33.5,3.43,4627.0,12.9,36.4,23.9,3.0
1085,36047119000,119000.0,46654.34,31563.0,26.0,3.64,2533.0,13.4,35.4,29.0,3.0
1086,36047119200,119200.0,37555.54,43713.0,30.6,3.15,3269.0,14.0,35.3,30.4,6.0
1087,36047119400,119400.0,56094.99,31170.0,26.4,3.38,3960.0,13.5,33.7,31.0,3.0
1088,36047119600,119600.0,43973.74,30905.0,35.7,2.79,5203.0,12.8,34.4,27.2,3.0
1089,36047119800,119800.0,25860.03,27596.0,30.4,3.08,3264.0,14.6,36.6,29.8,6.0
1090,36047120000,120000.0,40089.77,32500.0,32.9,3.21,2330.0,15.1,37.0,29.9,3.0
1091,36047120200,120200.0,34148.26,39485.0,33.0,3.87,2018.0,10.9,34.4,19.8,3.0
1092,36047120800,120800.0,47465.3,36197.0,34.7,2.72,8851.0,14.9,35.6,31.1,3.0
1093,36047121000,121000.0,67272.2,18777.0,32.2,2.75,4157.0,16.7,38.0,33.3,3.0
1094,36047121400,121400.0,70125.95,21285.0,26.5,2.8,4608.0,16.9,37.3,35.0,3.0
1095,36047122000,122000.0,14104.13,44930.0,31.3,2.71,5903.0,10.2,29.2,28.9,3.0
1096,36047123700,123700.0,53273.03,30528.0,13.4,5.11,6610.0,7.7,28.4,28.1,0.0
1097,36047150200,150200.0,23101.72,105188.0,36.4,2.84,2848.0,5.5,29.0,17.5,5.0
1098,36047152200,152200.0,23218.53,85147.0,40.1,3.28,3496.0,9.9,34.6,21.1,6.0
1101,36061000201,201.0,76637.91,21102.0,40.2,2.71,2670.0,16.6,44.4,22.6,6.0
1102,36061000202,202.0,66963.65,32411.0,44.0,2.18,8016.0,14.0,42.6,22.2,1.0
1104,36061000600,600.0,115975.6,18641.0,47.2,2.54,10765.0,17.4,46.2,18.2,5.0
1105,36061000700,700.0,90879.6,120291.0,29.2,1.99,9008.0,2.0,18.4,12.9,2.0
1106,36061000800,800.0,109122.9,31129.0,44.1,2.71,9299.0,15.5,45.8,13.6,5.0
1107,36061000900,900.0,14244.3,158125.0,33.7,2.05,1733.0,2.5,21.1,13.9,5.0
1108,36061001001,1001.0,47989.67,75192.0,45.4,1.88,1485.0,7.5,37.0,16.6,6.0
1109,36061001002,1002.0,76642.67,16464.0,37.9,2.27,5909.0,17.7,44.0,28.0,6.0
1110,36061001200,1200.0,80021.02,51474.0,48.9,1.96,3726.0,11.2,40.1,19.9,6.0
1111,36061001300,1300.0,37574.59,124313.0,30.8,1.84,4537.0,1.9,18.4,12.7,2.0
1112,36061001401,1401.0,88604.13,75556.0,46.0,1.9,3199.0,7.4,36.5,16.4,5.0
1113,36061001402,1402.0,65977.4,26971.0,37.6,2.1,2902.0,11.9,38.6,19.6,5.0
